symbol,token,strike,expiry,option_type,lot_size
NIFTY25DEC26500CE,16817922,26500.0,2025-12-30,CE,75
NIFTY25DEC26500PE,16819458,26500.0,2025-12-30,PE,75
NIFTY25DEC26550CE,16819714,26550.0,2025-12-30,CE,75
NIFTY25DEC26550PE,16821762,26550.0,2025-12-30,PE,75
NIFTY25DEC26600CE,16822018,26600.0,2025-12-30,CE,75
NIFTY25DEC26600PE,16822274,26600.0,2025-12-30,PE,75
NIFTY25DEC26650CE,16822530,26650.0,2025-12-30,CE,75
NIFTY25DEC26650PE,16822786,26650.0,2025-12-30,PE,75
NIFTY25DEC27000CE,13048578,27000.0,2025-12-30,CE,75
NIFTY25DEC27000PE,13048834,27000.0,2025-12-30,PE,75
NIFTY25DEC28000CE,12939010,28000.0,2025-12-30,CE,75
NIFTY25DEC28000PE,12939266,28000.0,2025-12-30,PE,75
NIFTY25DEC29000CE,9766914,29000.0,2025-12-30,CE,75
NIFTY25DEC29000PE,9767170,29000.0,2025-12-30,PE,75
NIFTY25DEC30000CE,9016578,30000.0,2025-12-30,CE,75
NIFTY25DEC30000PE,9016834,30000.0,2025-12-30,PE,75
NIFTY25DEC31000CE,10785026,31000.0,2025-12-30,CE,75
NIFTY25DEC31000PE,10785794,31000.0,2025-12-30,PE,75
NIFTY26MAR19000CE,16105986,19000.0,2026-03-31,CE,75
NIFTY26MAR19000PE,16106242,19000.0,2026-03-31,PE,75
NIFTY26MAR20000CE,16106498,20000.0,2026-03-31,CE,75
NIFTY26MAR20000PE,16106754,20000.0,2026-03-31,PE,75
NIFTY26MAR21000CE,16107010,21000.0,2026-03-31,CE,75
NIFTY26MAR21000PE,16107266,21000.0,2026-03-31,PE,75
NIFTY26MAR22000CE,16107522,22000.0,2026-03-31,CE,75
NIFTY26MAR22000PE,16107778,22000.0,2026-03-31,PE,75
NIFTY26MAR23000CE,16108034,23000.0,2026-03-31,CE,75
NIFTY26MAR23000PE,16108290,23000.0,2026-03-31,PE,75
NIFTY26MAR24000CE,16108546,24000.0,2026-03-31,CE,75
NIFTY26MAR24000PE,16108802,24000.0,2026-03-31,PE,75
NIFTY26MAR25000CE,16109058,25000.0,2026-03-31,CE,75
NIFTY26MAR25000PE,16109314,25000.0,2026-03-31,PE,75
NIFTY26MAR26000CE,16109570,26000.0,2026-03-31,CE,75
NIFTY26MAR26000PE,16109826,26000.0,2026-03-31,PE,75
NIFTY26MAR27000CE,16110082,27000.0,2026-03-31,CE,75
NIFTY26MAR27000PE,16110338,27000.0,2026-03-31,PE,75
NIFTY26MAR28000CE,16110594,28000.0,2026-03-31,CE,75
NIFTY26MAR28000PE,16110850,28000.0,2026-03-31,PE,75
NIFTY26MAR29000CE,16111362,29000.0,2026-03-31,CE,75
NIFTY26MAR29000PE,16111618,29000.0,2026-03-31,PE,75
NIFTY26MAR30000CE,16111874,30000.0,2026-03-31,CE,75
NIFTY26MAR30000PE,16116482,30000.0,2026-03-31,PE,75
NIFTY26MAR31000CE,16116738,31000.0,2026-03-31,CE,75
NIFTY26MAR31000PE,16118786,31000.0,2026-03-31,PE,75
NIFTY26JUN12000CE,15007746,12000.0,2026-06-30,CE,75
NIFTY26JUN12000PE,15008002,12000.0,2026-06-30,PE,75
NIFTY26JUN13000PE,9677314,13000.0,2026-06-30,PE,75
NIFTY26JUN14000PE,12913666,14000.0,2026-06-30,PE,75
NIFTY26JUN15000PE,12914690,15000.0,2026-06-30,PE,75
NIFTY26JUN16000PE,12918274,16000.0,2026-06-30,PE,75
NIFTY26JUN18000CE,12942338,18000.0,2026-06-30,CE,75
NIFTY26JUN19000CE,10237186,19000.0,2026-06-30,CE,75
NIFTY26JUN19000PE,10237442,19000.0,2026-06-30,PE,75
NIFTY26JUN20000CE,9824770,20000.0,2026-06-30,CE,75
NIFTY26JUN20000PE,9825282,20000.0,2026-06-30,PE,75
NIFTY26JUN21000CE,13171970,21000.0,2026-06-30,CE,75
NIFTY26JUN21000PE,13172482,21000.0,2026-06-30,PE,75
NIFTY26JUN22000CE,15008258,22000.0,2026-06-30,CE,75
NIFTY26JUN22000PE,15008514,22000.0,2026-06-30,PE,75
NIFTY26JUN23000CE,9676546,23000.0,2026-06-30,CE,75
NIFTY26JUN23000PE,9678082,23000.0,2026-06-30,PE,75
NIFTY26JUN24000CE,18296834,24000.0,2026-06-30,CE,75
NIFTY26JUN24000PE,18297090,24000.0,2026-06-30,PE,75
NIFTY26JUN25000CE,18297346,25000.0,2026-06-30,CE,75
NIFTY26JUN25000PE,18297602,25000.0,2026-06-30,PE,75
NIFTY26JUN26000CE,18297858,26000.0,2026-06-30,CE,75
NIFTY26JUN26000PE,18298114,26000.0,2026-06-30,PE,75
NIFTY26JUN27000CE,13049090,27000.0,2026-06-30,CE,75
NIFTY26JUN27000PE,13049858,27000.0,2026-06-30,PE,75
NIFTY26JUN28000CE,12939522,28000.0,2026-06-30,CE,75
NIFTY26JUN28000PE,12939778,28000.0,2026-06-30,PE,75
NIFTY26JUN29000CE,9767426,29000.0,2026-06-30,CE,75
NIFTY26JUN29000PE,9768194,29000.0,2026-06-30,PE,75
NIFTY26JUN30000CE,9018626,30000.0,2026-06-30,CE,75
NIFTY26JUN30000PE,9019138,30000.0,2026-06-30,PE,75
NIFTY26JUN31000CE,10786050,31000.0,2026-06-30,CE,75
NIFTY26JUN31000PE,10786306,31000.0,2026-06-30,PE,75
NIFTY26SEP20000CE,16868098,20000.0,2026-09-29,CE,75
NIFTY26SEP20000PE,16868354,20000.0,2026-09-29,PE,75
NIFTY26SEP21000CE,16868610,21000.0,2026-09-29,CE,75
NIFTY26SEP21000PE,16868866,21000.0,2026-09-29,PE,75
NIFTY26SEP22000CE,16869378,22000.0,2026-09-29,CE,75
NIFTY26SEP22000PE,16869634,22000.0,2026-09-29,PE,75
NIFTY26SEP23000CE,16869890,23000.0,2026-09-29,CE,75
NIFTY26SEP23000PE,16870146,23000.0,2026-09-29,PE,75
NIFTY26SEP24000CE,16870402,24000.0,2026-09-29,CE,75
NIFTY26SEP24000PE,16870658,24000.0,2026-09-29,PE,75
NIFTY26SEP25000CE,16870914,25000.0,2026-09-29,CE,75
NIFTY26SEP25000PE,16871170,25000.0,2026-09-29,PE,75
NIFTY26SEP26000CE,16871426,26000.0,2026-09-29,CE,75
NIFTY26SEP26000PE,16871682,26000.0,2026-09-29,PE,75
NIFTY26SEP27000CE,16871938,27000.0,2026-09-29,CE,75
NIFTY26SEP27000PE,16872194,27000.0,2026-09-29,PE,75
NIFTY26SEP28000CE,16875266,28000.0,2026-09-29,CE,75
NIFTY26SEP28000PE,16875522,28000.0,2026-09-29,PE,75
NIFTY26SEP29000CE,16875778,29000.0,2026-09-29,CE,75
NIFTY26SEP29000PE,16876034,29000.0,2026-09-29,PE,75
NIFTY26SEP30000CE,16876290,30000.0,2026-09-29,CE,75
NIFTY26SEP30000PE,16876546,30000.0,2026-09-29,PE,75
NIFTY26DEC12000PE,15009026,12000.0,2026-12-29,PE,75
NIFTY26DEC13000PE,15009538,13000.0,2026-12-29,PE,75
NIFTY26DEC14000PE,15010050,14000.0,2026-12-29,PE,75
NIFTY26DEC15000PE,15010562,15000.0,2026-12-29,PE,75
NIFTY26DEC16000CE,15010818,16000.0,2026-12-29,CE,75
NIFTY26DEC16000PE,15011074,16000.0,2026-12-29,PE,75
NIFTY26DEC17000PE,15011586,17000.0,2026-12-29,PE,75
NIFTY26DEC18000PE,15012098,18000.0,2026-12-29,PE,75
NIFTY26DEC19000CE,15012354,19000.0,2026-12-29,CE,75
NIFTY26DEC19000PE,15012610,19000.0,2026-12-29,PE,75
NIFTY26DEC20000CE,15012866,20000.0,2026-12-29,CE,75
NIFTY26DEC20000PE,15013122,20000.0,2026-12-29,PE,75
NIFTY26DEC21000CE,15013378,21000.0,2026-12-29,CE,75
NIFTY26DEC21000PE,15013634,21000.0,2026-12-29,PE,75
NIFTY26DEC22000CE,15013890,22000.0,2026-12-29,CE,75
NIFTY26DEC22000PE,15014146,22000.0,2026-12-29,PE,75
NIFTY26DEC23000CE,9678338,23000.0,2026-12-29,CE,75
NIFTY26DEC23000PE,9679362,23000.0,2026-12-29,PE,75
NIFTY26DEC24000CE,18304258,24000.0,2026-12-29,CE,75
NIFTY26DEC24000PE,18304514,24000.0,2026-12-29,PE,75
NIFTY26DEC25000CE,18304770,25000.0,2026-12-29,CE,75
NIFTY26DEC25000PE,18305026,25000.0,2026-12-29,PE,75
NIFTY26DEC26000CE,18305282,26000.0,2026-12-29,CE,75
NIFTY26DEC26000PE,18305538,26000.0,2026-12-29,PE,75
NIFTY26DEC27000CE,13050370,27000.0,2026-12-29,CE,75
NIFTY26DEC27000PE,13050626,27000.0,2026-12-29,PE,75
NIFTY26DEC28000CE,12940034,28000.0,2026-12-29,CE,75
NIFTY26DEC28000PE,12940290,28000.0,2026-12-29,PE,75
NIFTY26DEC29000CE,9768450,29000.0,2026-12-29,CE,75
NIFTY26DEC29000PE,9768706,29000.0,2026-12-29,PE,75
NIFTY26DEC30000CE,9020162,30000.0,2026-12-29,CE,75
NIFTY26DEC30000PE,9020674,30000.0,2026-12-29,PE,75
NIFTY26DEC31000CE,10786818,31000.0,2026-12-29,CE,75
NIFTY26DEC31000PE,10787074,31000.0,2026-12-29,PE,75
NIFTY27JUN18000PE,18316290,18000.0,2027-06-29,PE,75
NIFTY27JUN19000CE,18316546,19000.0,2027-06-29,CE,75
NIFTY27JUN19000PE,18316802,19000.0,2027-06-29,PE,75
NIFTY27JUN20000CE,18317058,20000.0,2027-06-29,CE,75
NIFTY27JUN20000PE,18317314,20000.0,2027-06-29,PE,75
NIFTY27JUN21000CE,18317570,21000.0,2027-06-29,CE,75
NIFTY27JUN21000PE,18317826,21000.0,2027-06-29,PE,75
NIFTY27JUN22000CE,18318338,22000.0,2027-06-29,CE,75
NIFTY27JUN22000PE,18318594,22000.0,2027-06-29,PE,75
NIFTY27JUN23000CE,18318850,23000.0,2027-06-29,CE,75
NIFTY27JUN23000PE,18319106,23000.0,2027-06-29,PE,75
NIFTY27JUN24000CE,18319362,24000.0,2027-06-29,CE,75
NIFTY27JUN24000PE,18319618,24000.0,2027-06-29,PE,75
NIFTY27JUN25000CE,18319874,25000.0,2027-06-29,CE,75
NIFTY27JUN25000PE,18320130,25000.0,2027-06-29,PE,75
NIFTY27JUN26000CE,18320386,26000.0,2027-06-29,CE,75
NIFTY27JUN26000PE,18320642,26000.0,2027-06-29,PE,75
NIFTY27JUN27000CE,13051138,27000.0,2027-06-29,CE,75
NIFTY27JUN27000PE,13051906,27000.0,2027-06-29,PE,75
NIFTY27JUN28000CE,12940546,28000.0,2027-06-29,CE,75
NIFTY27JUN28000PE,12940802,28000.0,2027-06-29,PE,75
NIFTY27JUN29000CE,9768962,29000.0,2027-06-29,CE,75
NIFTY27JUN29000PE,9769730,29000.0,2027-06-29,PE,75
NIFTY27JUN30000CE,9027074,30000.0,2027-06-29,CE,75
NIFTY27JUN30000PE,9027330,30000.0,2027-06-29,PE,75
NIFTY27JUN31000CE,10788354,31000.0,2027-06-29,CE,75
NIFTY27JUN31000PE,10788610,31000.0,2027-06-29,PE,75
NIFTY27DEC15000PE,13720322,15000.0,2027-12-28,PE,75
NIFTY27DEC17000PE,13722114,17000.0,2027-12-28,PE,75
NIFTY27DEC18000PE,13722626,18000.0,2027-12-28,PE,75
NIFTY27DEC19000CE,13722882,19000.0,2027-12-28,CE,75
NIFTY27DEC19000PE,13723138,19000.0,2027-12-28,PE,75
NIFTY27DEC20000CE,13723394,20000.0,2027-12-28,CE,75
NIFTY27DEC20000PE,13724418,20000.0,2027-12-28,PE,75
NIFTY27DEC21000CE,13724930,21000.0,2027-12-28,CE,75
NIFTY27DEC21000PE,13725442,21000.0,2027-12-28,PE,75
NIFTY27DEC22000CE,13725698,22000.0,2027-12-28,CE,75
NIFTY27DEC22000PE,13725954,22000.0,2027-12-28,PE,75
NIFTY27DEC23000CE,13726210,23000.0,2027-12-28,CE,75
NIFTY27DEC23000PE,13726466,23000.0,2027-12-28,PE,75
NIFTY27DEC24000CE,13727746,24000.0,2027-12-28,CE,75
NIFTY27DEC24000PE,13728002,24000.0,2027-12-28,PE,75
NIFTY27DEC25000CE,13728258,25000.0,2027-12-28,CE,75
NIFTY27DEC25000PE,13728514,25000.0,2027-12-28,PE,75
NIFTY27DEC26000CE,13728770,26000.0,2027-12-28,CE,75
NIFTY27DEC26000PE,13729282,26000.0,2027-12-28,PE,75
NIFTY27DEC27000CE,13729538,27000.0,2027-12-28,CE,75
NIFTY27DEC27000PE,13729794,27000.0,2027-12-28,PE,75
NIFTY27DEC28000CE,13730050,28000.0,2027-12-28,CE,75
NIFTY27DEC28000PE,13730562,28000.0,2027-12-28,PE,75
NIFTY27DEC29000CE,9769986,29000.0,2027-12-28,CE,75
NIFTY27DEC29000PE,9770242,29000.0,2027-12-28,PE,75
NIFTY27DEC30000CE,9048578,30000.0,2027-12-28,CE,75
NIFTY27DEC30000PE,9048834,30000.0,2027-12-28,PE,75
NIFTY27DEC31000CE,10788866,31000.0,2027-12-28,CE,75
NIFTY27DEC31000PE,10789634,31000.0,2027-12-28,PE,75
NIFTY28JUN19000CE,22052098,19000.0,2028-06-27,CE,75
NIFTY28JUN19000PE,22052354,19000.0,2028-06-27,PE,75
NIFTY28JUN20000CE,22052610,20000.0,2028-06-27,CE,75
NIFTY28JUN20000PE,22052866,20000.0,2028-06-27,PE,75
NIFTY28JUN21000CE,22053122,21000.0,2028-06-27,CE,75
NIFTY28JUN21000PE,22053378,21000.0,2028-06-27,PE,75
NIFTY28JUN22000CE,22053634,22000.0,2028-06-27,CE,75
NIFTY28JUN22000PE,22053890,22000.0,2028-06-27,PE,75
NIFTY28JUN23000CE,22054146,23000.0,2028-06-27,CE,75
NIFTY28JUN23000PE,22054402,23000.0,2028-06-27,PE,75
NIFTY28JUN24000CE,22054658,24000.0,2028-06-27,CE,75
NIFTY28JUN24000PE,22054914,24000.0,2028-06-27,PE,75
NIFTY28JUN25000CE,22055170,25000.0,2028-06-27,CE,75
NIFTY28JUN25000PE,22056962,25000.0,2028-06-27,PE,75
NIFTY28JUN26000CE,22057218,26000.0,2028-06-27,CE,75
NIFTY28JUN26000PE,22057474,26000.0,2028-06-27,PE,75
NIFTY28JUN27000CE,22057730,27000.0,2028-06-27,CE,75
NIFTY28JUN27000PE,22057986,27000.0,2028-06-27,PE,75
NIFTY28JUN28000CE,22058242,28000.0,2028-06-27,CE,75
NIFTY28JUN28000PE,22058498,28000.0,2028-06-27,PE,75
NIFTY28JUN29000CE,22058754,29000.0,2028-06-27,CE,75
NIFTY28JUN29000PE,22059010,29000.0,2028-06-27,PE,75
NIFTY28JUN30000CE,9050114,30000.0,2028-06-27,CE,75
NIFTY28JUN30000PE,9050370,30000.0,2028-06-27,PE,75
NIFTY28JUN31000CE,10791682,31000.0,2028-06-27,CE,75
NIFTY28JUN31000PE,10792706,31000.0,2028-06-27,PE,75
NIFTY28DEC18000PE,17349378,18000.0,2028-12-26,PE,75
NIFTY28DEC19000CE,17349634,19000.0,2028-12-26,CE,75
NIFTY28DEC19000PE,17349890,19000.0,2028-12-26,PE,75
NIFTY28DEC20000CE,17350146,20000.0,2028-12-26,CE,75
NIFTY28DEC20000PE,17350402,20000.0,2028-12-26,PE,75
NIFTY28DEC21000CE,17350658,21000.0,2028-12-26,CE,75
NIFTY28DEC21000PE,17350914,21000.0,2028-12-26,PE,75
NIFTY28DEC22000CE,17351170,22000.0,2028-12-26,CE,75
NIFTY28DEC22000PE,17351426,22000.0,2028-12-26,PE,75
NIFTY28DEC23000CE,17351682,23000.0,2028-12-26,CE,75
NIFTY28DEC23000PE,17351938,23000.0,2028-12-26,PE,75
NIFTY28DEC24000CE,17352194,24000.0,2028-12-26,CE,75
NIFTY28DEC24000PE,17352450,24000.0,2028-12-26,PE,75
NIFTY28DEC25000CE,17352706,25000.0,2028-12-26,CE,75
NIFTY28DEC25000PE,17352962,25000.0,2028-12-26,PE,75
NIFTY28DEC26000CE,17353218,26000.0,2028-12-26,CE,75
NIFTY28DEC26000PE,17353474,26000.0,2028-12-26,PE,75
NIFTY28DEC27000CE,17353730,27000.0,2028-12-26,CE,75
NIFTY28DEC27000PE,17353986,27000.0,2028-12-26,PE,75
NIFTY28DEC28000CE,17354242,28000.0,2028-12-26,CE,75
NIFTY28DEC28000PE,17354498,28000.0,2028-12-26,PE,75
NIFTY28DEC29000CE,17354754,29000.0,2028-12-26,CE,75
NIFTY28DEC29000PE,17355010,29000.0,2028-12-26,PE,75
NIFTY28DEC30000CE,17355266,30000.0,2028-12-26,CE,75
NIFTY28DEC30000PE,17355522,30000.0,2028-12-26,PE,75
NIFTY28DEC31000CE,17355778,31000.0,2028-12-26,CE,75
NIFTY28DEC31000PE,17356034,31000.0,2028-12-26,PE,75
NIFTY29JUN19000CE,22941186,19000.0,2029-06-26,CE,75
NIFTY29JUN19000PE,22941442,19000.0,2029-06-26,PE,75
NIFTY29JUN20000CE,22941698,20000.0,2029-06-26,CE,75
NIFTY29JUN20000PE,22943490,20000.0,2029-06-26,PE,75
NIFTY29JUN21000CE,22943746,21000.0,2029-06-26,CE,75
NIFTY29JUN21000PE,22944002,21000.0,2029-06-26,PE,75
NIFTY29JUN22000CE,22944258,22000.0,2029-06-26,CE,75
NIFTY29JUN22000PE,22944514,22000.0,2029-06-26,PE,75
NIFTY29JUN23000CE,22944770,23000.0,2029-06-26,CE,75
NIFTY29JUN23000PE,22945026,23000.0,2029-06-26,PE,75
NIFTY29JUN24000CE,22945282,24000.0,2029-06-26,CE,75
NIFTY29JUN24000PE,22945538,24000.0,2029-06-26,PE,75
NIFTY29JUN25000CE,22945794,25000.0,2029-06-26,CE,75
NIFTY29JUN25000PE,22946050,25000.0,2029-06-26,PE,75
NIFTY29JUN26000CE,22946306,26000.0,2029-06-26,CE,75
NIFTY29JUN26000PE,22946562,26000.0,2029-06-26,PE,75
NIFTY29JUN27000CE,22946818,27000.0,2029-06-26,CE,75
NIFTY29JUN27000PE,22947074,27000.0,2029-06-26,PE,75
NIFTY29JUN28000CE,22947330,28000.0,2029-06-26,CE,75
NIFTY29JUN28000PE,22947586,28000.0,2029-06-26,PE,75
NIFTY29JUN29000CE,22947842,29000.0,2029-06-26,CE,75
NIFTY29JUN29000PE,22948098,29000.0,2029-06-26,PE,75
NIFTY29JUN30000CE,22948354,30000.0,2029-06-26,CE,75
NIFTY29JUN30000PE,22948610,30000.0,2029-06-26,PE,75
NIFTY29JUN31000CE,22948866,31000.0,2029-06-26,CE,75
NIFTY29JUN31000PE,22949122,31000.0,2029-06-26,PE,75
NIFTY29DEC19000CE,15718914,19000.0,2029-12-24,CE,75
NIFTY29DEC19000PE,15719170,19000.0,2029-12-24,PE,75
NIFTY29DEC20000CE,15720962,20000.0,2029-12-24,CE,75
NIFTY29DEC20000PE,15721218,20000.0,2029-12-24,PE,75
NIFTY29DEC21000CE,15784706,21000.0,2029-12-24,CE,75
NIFTY29DEC21000PE,15784962,21000.0,2029-12-24,PE,75
NIFTY29DEC22000CE,15806466,22000.0,2029-12-24,CE,75
NIFTY29DEC22000PE,15806722,22000.0,2029-12-24,PE,75
NIFTY29DEC23000CE,15806978,23000.0,2029-12-24,CE,75
NIFTY29DEC23000PE,15807234,23000.0,2029-12-24,PE,75
NIFTY29DEC24000CE,15807490,24000.0,2029-12-24,CE,75
NIFTY29DEC24000PE,15807746,24000.0,2029-12-24,PE,75
NIFTY29DEC25000CE,15813634,25000.0,2029-12-24,CE,75
NIFTY29DEC25000PE,15813890,25000.0,2029-12-24,PE,75
NIFTY29DEC26000CE,15815170,26000.0,2029-12-24,CE,75
NIFTY29DEC26000PE,15815426,26000.0,2029-12-24,PE,75
NIFTY29DEC27000CE,15819266,27000.0,2029-12-24,CE,75
NIFTY29DEC27000PE,15819522,27000.0,2029-12-24,PE,75
NIFTY29DEC28000CE,15835650,28000.0,2029-12-24,CE,75
NIFTY29DEC28000PE,15835906,28000.0,2029-12-24,PE,75
NIFTY29DEC29000CE,15849986,29000.0,2029-12-24,CE,75
NIFTY29DEC29000PE,15850242,29000.0,2029-12-24,PE,75
NIFTY29DEC30000CE,15854594,30000.0,2029-12-24,CE,75
NIFTY29DEC30000PE,15854850,30000.0,2029-12-24,PE,75
NIFTY29DEC31000CE,15868418,31000.0,2029-12-24,CE,75
NIFTY29DEC31000PE,15868674,31000.0,2029-12-24,PE,75
NIFTY30JUN19000CE,15588866,19000.0,2030-06-25,CE,75
NIFTY30JUN19000PE,15589122,19000.0,2030-06-25,PE,75
NIFTY30JUN20000CE,15589378,20000.0,2030-06-25,CE,75
NIFTY30JUN20000PE,15589634,20000.0,2030-06-25,PE,75
NIFTY30JUN21000CE,15589890,21000.0,2030-06-25,CE,75
NIFTY30JUN21000PE,15590146,21000.0,2030-06-25,PE,75
NIFTY30JUN22000CE,15590402,22000.0,2030-06-25,CE,75
NIFTY30JUN22000PE,15590658,22000.0,2030-06-25,PE,75
NIFTY30JUN23000CE,15590914,23000.0,2030-06-25,CE,75
NIFTY30JUN23000PE,15591170,23000.0,2030-06-25,PE,75
NIFTY30JUN24000CE,15591426,24000.0,2030-06-25,CE,75
NIFTY30JUN24000PE,15591682,24000.0,2030-06-25,PE,75
NIFTY30JUN25000CE,15591938,25000.0,2030-06-25,CE,75
NIFTY30JUN25000PE,15592194,25000.0,2030-06-25,PE,75
NIFTY30JUN26000CE,15592450,26000.0,2030-06-25,CE,75
NIFTY30JUN26000PE,15592706,26000.0,2030-06-25,PE,75
NIFTY30JUN27000CE,15592962,27000.0,2030-06-25,CE,75
NIFTY30JUN27000PE,15593218,27000.0,2030-06-25,PE,75
NIFTY30JUN28000CE,15593474,28000.0,2030-06-25,CE,75
NIFTY30JUN28000PE,15596546,28000.0,2030-06-25,PE,75
NIFTY30JUN29000CE,15596802,29000.0,2030-06-25,CE,75
NIFTY30JUN29000PE,15597058,29000.0,2030-06-25,PE,75
NIFTY30JUN30000CE,15599618,30000.0,2030-06-25,CE,75
NIFTY30JUN30000PE,15600386,30000.0,2030-06-25,PE,75
NIFTY30JUN31000CE,15600642,31000.0,2030-06-25,CE,75
NIFTY30JUN31000PE,15600898,31000.0,2030-06-25,PE,75
